CODIGO;NOMBRE;DEPARTAMENTO;MUNICIPIO;POBLACION
27073010;BAGADO - PLAYA BONITA - CHOCO;Choco;BAGADO;Playa Bonita
27073011;BAGADO - VIVICORA - CHOCO;Choco;BAGADO;Vivicora
27073012;BAGADO - PESCADITO - CHOCO;Choco;BAGADO;Pescadito
27075000;BAHIA SOLANO - MUTIS - CHOCO;Choco;BAHIA SOLANO;MUTIS
27075001;BAHIA SOLANO - CUPICA - CHOCO;Choco;BAHIA SOLANO;Cupica
27075002;BAHIA SOLANO - EL VALLE - CHOCO;Choco;BAHIA SOLANO;El Valle
27075003;BAHIA SOLANO - HUACA - CHOCO;Choco;BAHIA SOLANO;Huaca
27075004;BAHIA SOLANO - HUINA - CHOCO;Choco;BAHIA SOLANO;Huina
27075005;BAHIA SOLANO - JUNA - CHOCO;Choco;BAHIA SOLANO;Juna
27075006;BAHIA SOLANO - MECANA - CHOCO;Choco;BAHIA SOLANO;Mecana
27075007;BAHIA SOLANO - NABUGA - CHOCO;Choco;BAHIA SOLANO;Nabuga
27075008;BAHIA SOLANO - TEBADA - CHOCO;Choco;BAHIA SOLANO;Tebada
27077000;BAJO BAUDO - PIZARRO - CHOCO;Choco;BAJO BAUDO;PIZARRO
27077002;BAJO BAUDO - BELEN DE DOCAMPODO - CHOCO;Choco;BAJO BAUDO;Belen de Docampodo
27077005;BAJO BAUDO - CUEVITA - CHOCO;Choco;BAJO BAUDO;Cuevita
27077006;BAJO BAUDO - DOTENEDO - CHOCO;Choco;BAJO BAUDO;Dotenedo
27077007;BAJO BAUDO - HIJUA - CHOCO;Choco;BAJO BAUDO;Hijua
27077008;BAJO BAUDO - ORPUA - CHOCO;Choco;BAJO BAUDO;Orpua
27077009;BAJO BAUDO - PAVASA - CHOCO;Choco;BAJO BAUDO;Pavasa
27077011;BAJO BAUDO - PILIZA - CHOCO;Choco;BAJO BAUDO;Piliza
27077012;BAJO BAUDO - PLAYITA - CHOCO;Choco;BAJO BAUDO;Playita
27077014;BAJO BAUDO - PUNTA PURRICHA - CHOCO;Choco;BAJO BAUDO;Punta Purricha
27077015;BAJO BAUDO - PURRICHA - CHOCO;Choco;BAJO BAUDO;Purricha
27077016;BAJO BAUDO - SIVIRU - CHOCO;Choco;BAJO BAUDO;Siviru
27077017;BAJO BAUDO - TORREIDO DE ABAJO - CHOCO;Choco;BAJO BAUDO;Torreido de Abajo
27077018;BAJO BAUDO - TORREIDO DE ARRIBA - CHOCO;Choco;BAJO BAUDO;Torreido de Arriba
27077019;BAJO BAUDO - VIRUDO - CHOCO;Choco;BAJO BAUDO;Virudo
27077021;BAJO BAUDO - CURUNDO - CHOCO;Choco;BAJO BAUDO;Curundo
27077022;BAJO BAUDO - PUNTA DE IGUA - CHOCO;Choco;BAJO BAUDO;Punta de Igua
27077023;BAJO BAUDO - QUERA - CHOCO;Choco;BAJO BAUDO;Quera
27077024;BAJO BAUDO - VILLA MARIA - CHOCO;Choco;BAJO BAUDO;Villa Maria
27077026;BAJO BAUDO - GUINEAL - CHOCO;Choco;BAJO BAUDO;Guineal
27077028;BAJO BAUDO - PUERTO ECHEVERRI - CHOCO;Choco;BAJO BAUDO;Puerto Echeverri
27077029;BAJO BAUDO - USARAGA - CHOCO;Choco;BAJO BAUDO;Usaraga
27077031;BAJO BAUDO - SAN MIGUEL DE BAUDO - CHOCO;Choco;BAJO BAUDO;San Miguel de Baudo
27077032;BAJO BAUDO - PUERTO ABADIA - CHOCO;Choco;BAJO BAUDO;Puerto Abadia
27077033;BAJO BAUDO - VILLA COLOMBIA - CHOCO;Choco;BAJO BAUDO;Villa Colombia
27086000;BELEN DE BAJIRA - BELEN DE BAJIRA - CHOCO;Choco;BELEN DE BAJIRA;BELEN DE BAJIRA
27086001;BELEN DE BAJIRA - BLANQUISET - CHOCO;Choco;BELEN DE BAJIRA;Blanquiset
27086002;BELEN DE BAJIRA - CAMPO ALEGRE - CHOCO;Choco;BELEN DE BAJIRA;Campo Alegre
27086003;BELEN DE BAJIRA - LLANO RICO - CHOCO;Choco;BELEN DE BAJIRA;Llano Rico
27086004;BELEN DE BAJIRA - MACONDO - CHOCO;Choco;BELEN DE BAJIRA;Macondo
27086005;BELEN DE BAJIRA - PLAYA ROJA - CHOCO;Choco;BELEN DE BAJIRA;Playa Roja
27086006;BELEN DE BAJIRA - TUMARADOCITO - CHOCO;Choco;BELEN DE BAJIRA;Tumaradocito
27099000;BOJAYA - BELLAVISTA - CHOCO;Choco;BOJAYA;BELLAVISTA
27099001;BOJAYA - ALFONSO LOPEZ - CHOCO;Choco;BOJAYA;Alfonso Lopez
27099002;BOJAYA - LOMA DE BOJAYA - CHOCO;Choco;BOJAYA;Loma de Bojaya
27099003;BOJAYA - ISLA DE PALACIOS - CHOCO;Choco;BOJAYA;Isla de Palacios
27099004;BOJAYA - LA BOBA - CHOCO;Choco;BOJAYA;La Boba
27099005;BOJAYA - NAPIPI - CHOCO;Choco;BOJAYA;Napipi
27099006;BOJAYA - APOGADO - CHOCO;Choco;BOJAYA;Apogado
27099007;BOJAYA - PUEBLO NUEVO - CHOCO;Choco;BOJAYA;Pueblo Nuevo
27099008;BOJAYA - PUERTO CONTO - CHOCO;Choco;BOJAYA;Puerto Conto
27099009;BOJAYA - SAN JOSE DE LA CALLE - CHOCO;Choco;BOJAYA;San Jose de La Calle
27099010;BOJAYA - SANTA CRUZ - CHOCO;Choco;BOJAYA;Santa Cruz
27099011;BOJAYA - VERACRUZ - CHOCO;Choco;BOJAYA;Veracruz
27099012;BOJAYA - POGUE - CHOCO;Choco;BOJAYA;Pogue
27099013;BOJAYA - MESOPOTAMIA - CHOCO;Choco;BOJAYA;Mesopotamia
27099014;BOJAYA - PUERTO LOPEZ - CHOCO;Choco;BOJAYA;Puerto Lopez
27099015;BOJAYA - EL TIGRE - CHOCO;Choco;BOJAYA;El Tigre
27135000;EL CANTON DEL SAN PABLO - MANAGRU - CHOCO;Choco;EL CANTON DEL SAN PABLO;MANAGRU
27135001;EL CANTON DEL SAN PABLO - BOCA DE RASPADURA - CHOCO;Choco;EL CANTON DEL SAN PABLO;Boca de Raspadura
27135002;EL CANTON DEL SAN PABLO - LA VICTORIA - CHOCO;Choco;EL CANTON DEL SAN PABLO;La Victoria
27135003;EL CANTON DEL SAN PABLO - PUERTO PERVEL - CHOCO;Choco;EL CANTON DEL SAN PABLO;Puerto Pervel
27135004;EL CANTON DEL SAN PABLO - TARIDO - CHOCO;Choco;EL CANTON DEL SAN PABLO;Tarido
27135005;EL CANTON DEL SAN PABLO - GUAPANDO - CHOCO;Choco;EL CANTON DEL SAN PABLO;Guapando
27135006;EL CANTON DEL SAN PABLO - JORODO - CHOCO;Choco;EL CANTON DEL SAN PABLO;Jorodo
27135007;EL CANTON DEL SAN PABLO - LA ISLA - CHOCO;Choco;EL CANTON DEL SAN PABLO;La Isla
27135008;EL CANTON DEL SAN PABLO - PAVAZA - CHOCO;Choco;EL CANTON DEL SAN PABLO;Pavaza
27135009;EL CANTON DEL SAN PABLO - SAN LUIS - CHOCO;Choco;EL CANTON DEL SAN PABLO;San Luis
27150000;CARMEN DEL DARIEN - CURBARADO - CHOCO;Choco;CARMEN DEL DARIEN;CURBARADO
27150001;CARMEN DEL DARIEN - BRISAS - CHOCO;Choco;CARMEN DEL DARIEN;Brisas
27150002;CARMEN DEL DARIEN - DOMINGODO - CHOCO;Choco;CARMEN DEL DARIEN;Domingodo
27150003;CARMEN DEL DARIEN - LA GRANDE - CHOCO;Choco;CARMEN DEL DARIEN;La Grande
27150004;CARMEN DEL DARIEN - PUERTO LLERAS - CHOCO;Choco;CARMEN DEL DARIEN;Puerto Lleras
27150005;CARMEN DEL DARIEN - TURRIQUITADO - CHOCO;Choco;CARMEN DEL DARIEN;Turriquitado
27150006;CARMEN DEL DARIEN - VIGIA DE CURBARADO - CHOCO;Choco;CARMEN DEL DARIEN;Vigia de Curbarado
27150007;CARMEN DEL DARIEN - VILLA NUEVA DE MONTANO - CHOCO;Choco;CARMEN DEL DARIEN;Villa Nueva de Montano
27160000;CERTEGUI - CERTEGUI - CHOCO;Choco;CERTEGUI;CERTEGUI
27160001;CERTEGUI - LA TOMA - CHOCO;Choco;CERTEGUI;La Toma
27160002;CERTEGUI - PARECITO - CHOCO;Choco;CERTEGUI;Parecito
27160003;CERTEGUI - PAREDES - CHOCO;Choco;CERTEGUI;Paredes
27160004;CERTEGUI - VARIANTE DE CERTERGUI - CHOCO;Choco;CERTEGUI;Variante de Certergui
27205000;CONDOTO - CONDOTO - CHOCO;Choco;CONDOTO;CONDOTO
27205001;CONDOTO - ACOSO - CHOCO;Choco;CONDOTO;Acoso
27205002;CONDOTO - CORODO - CHOCO;Choco;CONDOTO;Corodo
27205004;CONDOTO - LA FLORIDA - CHOCO;Choco;CONDOTO;La Florida
27205005;CONDOTO - LA MURINA - CHOCO;Choco;CONDOTO;La Murina
27205006;CONDOTO - MANDINGA - CHOCO;Choco;CONDOTO;Mandinga
27205007;CONDOTO - OPOGODO - CHOCO;Choco;CONDOTO;Opogodo
27205008;CONDOTO - SANTA ANA - CHOCO;Choco;CONDOTO;Santa Ana
27205011;CONDOTO - TAJUATO - CHOCO;Choco;CONDOTO;Tajuato
27205012;CONDOTO - VIROVIRO - CHOCO;Choco;CONDOTO;Viroviro
27205014;CONDOTO - LA PLANTA - CHOCO;Choco;CONDOTO;La Planta
27205015;CONDOTO - ILARIA - CHOCO;Choco;CONDOTO;Ilaria
27205016;CONDOTO - CONSUELO ANDRAPA - CHOCO;Choco;CONDOTO;Consuelo Andrapa
27205017;CONDOTO - EL PASO - CHOCO;Choco;CONDOTO;El Paso
27205018;CONDOTO - LA ENCHARCAZON - CHOCO;Choco;CONDOTO;La Encharcazon
27245000;EL CARMEN DE ATRATO - EL CARMEN DE ATRATO - CHOCO;Choco;EL CARMEN DE ATRATO;EL CARMEN DE ATRATO
27245001;EL CARMEN DE ATRATO - LA PLAYA - CHOCO;Choco;EL CARMEN DE ATRATO;La Playa
27245002;EL CARMEN DE ATRATO - EL PINON - CHOCO;Choco;EL CARMEN DE ATRATO;El Pinon
27245003;EL CARMEN DE ATRATO - GUADUAS - CHOCO;Choco;EL CARMEN DE ATRATO;Guaduas
27245004;EL CARMEN DE ATRATO - LA MANSA - CHOCO;Choco;EL CARMEN DE ATRATO;La Mansa
27245005;EL CARMEN DE ATRATO - EL PORVENIR - CHOCO;Choco;EL CARMEN DE ATRATO;El Porvenir
27245006;EL CARMEN DE ATRATO - EL SIETE 2 - CHOCO;Choco;EL CARMEN DE ATRATO;El Siete 2
27245007;EL CARMEN DE ATRATO - EL SIETE 1 - CHOCO;Choco;EL CARMEN DE ATRATO;El Siete 1
27250000;EL LITORAL DEL SAN JUAN - SANTA GENOVEVA DE DOCORDO - CHOCO;Choco;EL LITORAL DEL SAN JUAN;SANTA GENOVEVA DE DOCORDO
27250001;EL LITORAL DEL SAN JUAN - COPOMA - CHOCO;Choco;EL LITORAL DEL SAN JUAN;Copoma
27250002;EL LITORAL DEL SAN JUAN - CUCURRUPI - CHOCO;Choco;EL LITORAL DEL SAN JUAN;Cucurrupi
27250003;EL LITORAL DEL SAN JUAN - QUEBRADA DE TOGOROMA - CHOCO;Choco;EL LITORAL DEL SAN JUAN;Quebrada de Togoroma
27250004;EL LITORAL DEL SAN JUAN - CORRIENTE PALO - CHOCO;Choco;EL LITORAL DEL SAN JUAN;Corriente Palo
27250005;EL LITORAL DEL SAN JUAN - PICHIMA - CHOCO;Choco;EL LITORAL DEL SAN JUAN;Pichima
27250006;EL LITORAL DEL SAN JUAN - PALESTINA - CHOCO;Choco;EL LITORAL DEL SAN JUAN;Palestina
27250007;EL LITORAL DEL SAN JUAN - CHARAMBIRA - CHOCO;Choco;EL LITORAL DEL SAN JUAN;Charambira
27250008;EL LITORAL DEL SAN JUAN - CHONTADURO - CHOCO;Choco;EL LITORAL DEL SAN JUAN;Chontaduro
27250009;EL LITORAL DEL SAN JUAN - DESCOLGADERO - CHOCO;Choco;EL LITORAL DEL SAN JUAN;Descolgadero
27250010;EL LITORAL DEL SAN JUAN - EL COCO - CHOCO;Choco;EL LITORAL DEL SAN JUAN;El Coco
27250011;EL LITORAL DEL SAN JUAN - EL CHONCHO - CHOCO;Choco;EL LITORAL DEL SAN JUAN;El Choncho
27250012;EL LITORAL DEL SAN JUAN - QUICHARO - CHOCO;Choco;EL LITORAL DEL SAN JUAN;Quicharo
27250013;EL LITORAL DEL SAN JUAN - GARCIA GOMEZ - CHOCO;Choco;EL LITORAL DEL SAN JUAN;Garcia Gomez
27250014;EL LITORAL DEL SAN JUAN - GUACHAL - CHOCO;Choco;EL LITORAL DEL SAN JUAN;Guachal
27250015;EL LITORAL DEL SAN JUAN - GUAGUALITO - CHOCO;Choco;EL LITORAL DEL SAN JUAN;Guagualito
27250016;EL LITORAL DEL SAN JUAN - JIGUALITO - CHOCO;Choco;EL LITORAL DEL SAN JUAN;Jigualito
27250017;EL LITORAL DEL SAN JUAN - LA PENITAS - CHOCO;Choco;EL LITORAL DEL SAN JUAN;La Penitas
27250018;EL LITORAL DEL SAN JUAN - LOS PEREA - CHOCO;Choco;EL LITORAL DEL SAN JUAN;Los Perea
27250019;EL LITORAL DEL SAN JUAN - MUNGUIDO - CHOCO;Choco;EL LITORAL DEL SAN JUAN;Munguido
27250020;EL LITORAL DEL SAN JUAN - CHAPPIEN - CHOCO;Choco;EL LITORAL DEL SAN JUAN;Chappien
27250021;EL LITORAL DEL SAN JUAN - BURUJON - CHOCO;Choco;EL LITORAL DEL SAN JUAN;Burujon
27250022;EL LITORAL DEL SAN JUAN - PANGALITA - CHOCO;Choco;EL LITORAL DEL SAN JUAN;Pangalita
27250023;EL LITORAL DEL SAN JUAN - PAPAYO - CHOCO;Choco;EL LITORAL DEL SAN JUAN;Papayo
27250024;EL LITORAL DEL SAN JUAN - PLAYITA - CHOCO;Choco;EL LITORAL DEL SAN JUAN;Playita
27250025;EL LITORAL DEL SAN JUAN - CARRA - CHOCO;Choco;EL LITORAL DEL SAN JUAN;Carra
27250026;EL LITORAL DEL SAN JUAN - PUERTO MURILLO - CHOCO;Choco;EL LITORAL DEL SAN JUAN;Puerto Murillo
27250027;EL LITORAL DEL SAN JUAN - QUEBRADA GIRON - CHOCO;Choco;EL LITORAL DEL SAN JUAN;Quebrada Giron
27250028;EL LITORAL DEL SAN JUAN - QUEBRADA DE PICHIMA - CHOCO;Choco;EL LITORAL DEL SAN JUAN;Quebrada de Pichima
27250029;EL LITORAL DEL SAN JUAN - PANGALA - CHOCO;Choco;EL LITORAL DEL SAN JUAN;Pangala
27250030;EL LITORAL DEL SAN JUAN - SAN JOSE - CHOCO;Choco;EL LITORAL DEL SAN JUAN;San Jose
27250031;EL LITORAL DEL SAN JUAN - TAPARAL - CHOCO;Choco;EL LITORAL DEL SAN JUAN;Taparal
27250032;EL LITORAL DEL SAN JUAN - TAPARALITO - CHOCO;Choco;EL LITORAL DEL SAN JUAN;Taparalito
27250033;EL LITORAL DEL SAN JUAN - TIO CIRILO - CHOCO;Choco;EL LITORAL DEL SAN JUAN;Tio Cirilo
27250034;EL LITORAL DEL SAN JUAN - TORDO - CHOCO;Choco;EL LITORAL DEL SAN JUAN;Tordo
27250035;EL LITORAL DEL SAN JUAN - TROJITA - CHOCO;Choco;EL LITORAL DEL SAN JUAN;Trojita
27250036;EL LITORAL DEL SAN JUAN - VENADO - CHOCO;Choco;EL LITORAL DEL SAN JUAN;Venado
27250039;EL LITORAL DEL SAN JUAN - UNION VALSALITO - CHOCO;Choco;EL LITORAL DEL SAN JUAN;Union Valsalito
27361000;ISTMINA - ISTMINA - CHOCO;Choco;ISTMINA;ISTMINA
27361004;ISTMINA - BASURU - CHOCO;Choco;ISTMINA;Basuru
27361005;ISTMINA - BOCA DE SAN JUAN - CHOCO;Choco;ISTMINA;Boca de San Juan
27361006;ISTMINA - COCOVE - CHOCO;Choco;ISTMINA;Cocove
27361007;ISTMINA - CHAMBUN - CHOCO;Choco;ISTMINA;Chambun
27361009;ISTMINA - PRIMAVERA - CHOCO;Choco;ISTMINA;Primavera
27361010;ISTMINA - FUGIANDO - CHOCO;Choco;ISTMINA;Fugiando
27361011;ISTMINA - LA LERMA - CHOCO;Choco;ISTMINA;La Lerma
27361014;ISTMINA - LAS MOJARRAS - CHOCO;Choco;ISTMINA;Las Mojarras
27361015;ISTMINA - MATARE - CHOCO;Choco;ISTMINA;Matare
27361016;ISTMINA - MONTEBRAVO - CHOCO;Choco;ISTMINA;Montebravo
27361017;ISTMINA - SAN PABLO ADENTRO - CHOCO;Choco;ISTMINA;San Pablo Adentro
27361019;ISTMINA - OLAVE - CHOCO;Choco;ISTMINA;Olave
27361020;ISTMINA - PALMADO - CHOCO;Choco;ISTMINA;Palmado
27361021;ISTMINA - PANAMACITO - CHOCO;Choco;ISTMINA;Panamacito
27361022;ISTMINA - PERRU - CHOCO;Choco;ISTMINA;Perru
27361023;ISTMINA - POTEDO - CHOCO;Choco;ISTMINA;Potedo
27361024;ISTMINA - PUERTO NUEVO - CHOCO;Choco;ISTMINA;Puerto Nuevo
27361025;ISTMINA - LA VIBORA - CHOCO;Choco;ISTMINA;La Vibora
27361026;ISTMINA - EL DOS (SAN RAFAEL) - CHOCO;Choco;ISTMINA;El Dos (San Rafael)
27361027;ISTMINA - QUEBRADA - CHOCO;Choco;ISTMINA;Quebrada
27361028;ISTMINA - SALAZAR - CHOCO;Choco;ISTMINA;Salazar
27361029;ISTMINA - SAN ANTONIO - CHOCO;Choco;ISTMINA;San Antonio
27361031;ISTMINA - MUNGIDO - CHOCO;Choco;ISTMINA;Mungido
27361032;ISTMINA - SURUCO - CHOCO;Choco;ISTMINA;Suruco
27361033;ISTMINA - TRAPICHE - CHOCO;Choco;ISTMINA;Trapiche
27361034;ISTMINA - CHAMBACU - CHOCO;Choco;ISTMINA;Chambacu
27361035;ISTMINA - NEGRIA - CHOCO;Choco;ISTMINA;Negria
27372000;JURADO - JURADO - CHOCO;Choco;JURADO;JURADO
27372001;JURADO - AGUACATE - CHOCO;Choco;JURADO;Aguacate
27372002;JURADO - COREDO - CHOCO;Choco;JURADO;Coredo
27372003;JURADO - CURICHE - CHOCO;Choco;JURADO;Curiche
27372004;JURADO - PUNTA ARDITA - CHOCO;Choco;JURADO;Punta Ardita
27372005;JURADO - PUNTA DE CRUCES - CHOCO;Choco;JURADO;Punta de Cruces
27372006;JURADO - GUARIN - CHOCO;Choco;JURADO;Guarin
27372007;JURADO - PUNTA PINA - CHOCO;Choco;JURADO;Punta Pina
27372008;JURADO - CABO MARZO - CHOCO;Choco;JURADO;Cabo Marzo
27413000;LLORO - LLORO - CHOCO;Choco;LLORO;LLORO
27413001;LLORO - CHAGRATADA - CHOCO;Choco;LLORO;Chagratada
27413002;LLORO - GUAITADO - CHOCO;Choco;LLORO;Guaitado
27413003;LLORO - LA VUELTA - CHOCO;Choco;LLORO;La Vuelta
27413004;LLORO - LAS HAMACAS - CHOCO;Choco;LLORO;Las Hamacas
27413005;LLORO - MUMBARADO - CHOCO;Choco;LLORO;Mumbarado
27413006;LLORO - TUMUTUMBUDO - CHOCO;Choco;LLORO;Tumutumbudo
27413007;LLORO - BORAUDO - CHOCO;Choco;LLORO;Boraudo
27413008;LLORO - EL LLANO - CHOCO;Choco;LLORO;El Llano
27413009;LLORO - NIPORDU - CHOCO;Choco;LLORO;Nipordu
27413010;LLORO - OGODO - CHOCO;Choco;LLORO;Ogodo
27413011;LLORO - VILLA CLARET - CHOCO;Choco;LLORO;Villa Claret
27413012;LLORO - CALLE LARGA - CHOCO;Choco;LLORO;Calle Larga
27425000;MEDIO ATRATO - BETE - CHOCO;Choco;MEDIO ATRATO;BETE
27425001;MEDIO ATRATO - BOCA DE AME - CHOCO;Choco;MEDIO ATRATO;Boca de Ame
27425002;MEDIO ATRATO - BOCA DE BEBARA - CHOCO;Choco;MEDIO ATRATO;Boca de Bebara
27425003;MEDIO ATRATO - CAMPOALEGRE - CHOCO;Choco;MEDIO ATRATO;Campoalegre
27425004;MEDIO ATRATO - EL LLANO DE BEBARA - CHOCO;Choco;MEDIO ATRATO;El Llano de Bebara
27425005;MEDIO ATRATO - EL LLANO DE BEBARAMA - CHOCO;Choco;MEDIO ATRATO;El Llano de Bebarama
27425006;MEDIO ATRATO - SAN ANTONIO DEL BUEY (CAMPO SANTO) - CHOCO;Choco;MEDIO ATRATO;San Antonio del Buey (Campo Santo)
27425007;MEDIO ATRATO - SAN JOSE DE BUEY (ALTO BUEY) - CHOCO;Choco;MEDIO ATRATO;San Jose de Buey (Alto Buey)
27425008;MEDIO ATRATO - SAN ROQUE - CHOCO;Choco;MEDIO ATRATO;San Roque
27425009;MEDIO ATRATO - TANG?I - CHOCO;Choco;MEDIO ATRATO;Tang?i
27430000;MEDIO BAUDO - BOCA DE PEPE - CHOCO;Choco;MEDIO BAUDO;BOCA DE PEPE
27430001;MEDIO BAUDO - ALMENDRO - CHOCO;Choco;MEDIO BAUDO;Almendro
27430002;MEDIO BAUDO - ARENAL - CHOCO;Choco;MEDIO BAUDO;Arenal
27430003;MEDIO BAUDO - BAUDOCITO - CHOCO;Choco;MEDIO BAUDO;Baudocito
27430004;MEDIO BAUDO - BELLAVISTA - CHOCO;Choco;MEDIO BAUDO;Bellavista
27430005;MEDIO BAUDO - BERIGUADO - CHOCO;Choco;MEDIO BAUDO;Beriguado
27430006;MEDIO BAUDO - CURUNDO LA BACUA - CHOCO;Choco;MEDIO BAUDO;Curundo La Bacua
27430007;MEDIO BAUDO - NUVO PLATANARES - CHOCO;Choco;MEDIO BAUDO;Nuvo Platanares
27430008;MEDIO BAUDO - OGODO - CHOCO;Choco;MEDIO BAUDO;Ogodo
27430009;MEDIO BAUDO - PIE DE PEPE - CHOCO;Choco;MEDIO BAUDO;Pie de Pepe
27430010;MEDIO BAUDO - PUERTO ADAN TORREIDO - CHOCO;Choco;MEDIO BAUDO;Puerto Adan Torreido
27430011;MEDIO BAUDO - PUERTO MELUK - CHOCO;Choco;MEDIO BAUDO;Puerto Meluk
27430012;MEDIO BAUDO - SAN JOSE DE QUERA - CHOCO;Choco;MEDIO BAUDO;San Jose de Quera
27430013;MEDIO BAUDO - SAN MIGUEL BAUDOCITO - CHOCO;Choco;MEDIO BAUDO;San Miguel Baudocito
27450000;MEDIO SAN JUAN - ANDAGOYA - CHOCO;Choco;MEDIO SAN JUAN;ANDAGOYA
27450001;MEDIO SAN JUAN - BEBEDO - CHOCO;Choco;MEDIO SAN JUAN;Bebedo
27450002;MEDIO SAN JUAN - BOCA DE SURUCO - CHOCO;Choco;MEDIO SAN JUAN;Boca de Suruco
27450003;MEDIO SAN JUAN - CHIQUICHOQUI - CHOCO;Choco;MEDIO SAN JUAN;Chiquichoqui
27450004;MEDIO SAN JUAN - DIPURDU - CHOCO;Choco;MEDIO SAN JUAN;Dipurdu
27450005;MEDIO SAN JUAN - EL GUAMO - CHOCO;Choco;MEDIO SAN JUAN;El Guamo
27450006;MEDIO SAN JUAN - JIGUALITO - CHOCO;Choco;MEDIO SAN JUAN;Jigualito
27450007;MEDIO SAN JUAN - LA RANCHA - CHOCO;Choco;MEDIO SAN JUAN;La Rancha
27450008;MEDIO SAN JUAN - NOAMANA - CHOCO;Choco;MEDIO SAN JUAN;Noamana
27450009;MEDIO SAN JUAN - PAIMADO - CHOCO;Choco;MEDIO SAN JUAN;Paimado
27450010;MEDIO SAN JUAN - PRINGAMO - CHOCO;Choco;MEDIO SAN JUAN;Pringamo
27450011;MEDIO SAN JUAN - SAN MARTIN (GUARAPITO) - CHOCO;Choco;MEDIO SAN JUAN;San Martin (Guarapito)
27450012;MEDIO SAN JUAN - SAN MIGUEL - CHOCO;Choco;MEDIO SAN JUAN;San Miguel
27491000;NOVITA - NOVITA - CHOCO;Choco;NOVITA;NOVITA
27491001;NOVITA - EL CAJON - CHOCO;Choco;NOVITA;El Cajon
27491002;NOVITA - EL TIGRE - CHOCO;Choco;NOVITA;El Tigre
27491003;NOVITA - IRABUBU - CHOCO;Choco;NOVITA;Irabubu
27491004;NOVITA - JUNTAS DE TAMANA - CHOCO;Choco;NOVITA;Juntas de Tamana
27491005;NOVITA - LA PLAYITA - CHOCO;Choco;NOVITA;La Playita
27491006;NOVITA - SAN LORENZO - CHOCO;Choco;NOVITA;San Lorenzo
27491007;NOVITA - SESEGO - CHOCO;Choco;NOVITA;Sesego
27491008;NOVITA - URABARA - CHOCO;Choco;NOVITA;Urabara
27491009;NOVITA - CURUNDO - CHOCO;Choco;NOVITA;Curundo
27491010;NOVITA - EL TAMBITO - CHOCO;Choco;NOVITA;El Tambito
27491011;NOVITA - EL BARRANCON - CHOCO;Choco;NOVITA;El Barrancon
27491012;NOVITA - PLAZA DEL ROSARIO - CHOCO;Choco;NOVITA;Plaza del Rosario
27495000;NUQUI - NUQUI - CHOCO;Choco;NUQUI;NUQUI
27495001;NUQUI - ARUSI - CHOCO;Choco;NUQUI;Arusi
27495002;NUQUI - COQUI - CHOCO;Choco;NUQUI;Coqui
27495003;NUQUI - JURUBIDA - CHOCO;Choco;NUQUI;Jurubida
27495004;NUQUI - PANGUI - CHOCO;Choco;NUQUI;Pangui
27495005;NUQUI - TRIBUGA - CHOCO;Choco;NUQUI;Tribuga
27495007;NUQUI - APARTADO - CHOCO;Choco;NUQUI;Apartado
27495008;NUQUI - JOBI - CHOCO;Choco;NUQUI;Jobi
27495009;NUQUI - CHORI - CHOCO;Choco;NUQUI;Chori
27495010;NUQUI - TERMALES - AGUA CALIENTE - CHOCO;Choco;NUQUI;Termales - Agua Caliente
27580000;RIO IRO - SANTA RITA - CHOCO;Choco;RIO IRO;SANTA RITA
27580001;RIO IRO - ALTO CHATO - CHOCO;Choco;RIO IRO;Alto Chato
27580002;RIO IRO - CALLE DEL CEDRO - CHOCO;Choco;RIO IRO;Calle del Cedro
27580003;RIO IRO - COROCO - CHOCO;Choco;RIO IRO;Coroco
27580004;RIO IRO - ENCHARCAZON - CHOCO;Choco;RIO IRO;Encharcazon
27580005;RIO IRO - SAN JOSE DE VIRO VIRO - CHOCO;Choco;RIO IRO;San Jose de Viro Viro
27580006;RIO IRO - SANTA BARBARA - CHOCO;Choco;RIO IRO;Santa Barbara
27600000;RIO QUITO - PAIMADO - CHOCO;Choco;RIO QUITO;PAIMADO
27600001;RIO QUITO - BOCA DE PARTADO - CHOCO;Choco;RIO QUITO;Boca de Partado
27600002;RIO QUITO - LA PUNTA ANTADO - CHOCO;Choco;RIO QUITO;La Punta Antado
27600003;RIO QUITO - SAN ISIDRO - CHOCO;Choco;RIO QUITO;San Isidro
27600004;RIO QUITO - VILLA CONTO - CHOCO;Choco;RIO QUITO;Villa Conto
27615000;RIOSUCIO - RIOSUCIO - CHOCO;Choco;RIOSUCIO;RIOSUCIO
27615001;RIOSUCIO - BOCAS DE CURBARADO - CHOCO;Choco;RIOSUCIO;Bocas de Curbarado
27615004;RIOSUCIO - JIGUAMIANDO - CHOCO;Choco;RIOSUCIO;Jiguamiando
27615006;RIOSUCIO - LA HONDA - CHOCO;Choco;RIOSUCIO;La Honda
27615007;RIOSUCIO - LA LARGA - CHOCO;Choco;RIOSUCIO;La Larga
27615008;RIOSUCIO - PEYE - CHOCO;Choco;RIOSUCIO;Peye
27615009;RIOSUCIO - SALAQUI - CHOCO;Choco;RIOSUCIO;Salaqui
27615010;RIOSUCIO - SAUTATA (PERANCHO) - CHOCO;Choco;RIOSUCIO;Sautata (Perancho)
27615011;RIOSUCIO - TAMBORAL - CHOCO;Choco;RIOSUCIO;Tamboral
27615012;RIOSUCIO - TRUANDO - CHOCO;Choco;RIOSUCIO;Truando
