Codigo Centro Poblado,Nombre centro poblado,Aeropuerto,Distancia(Km),Cobertura,Aerodromo,D_Aerodromo,Regional,D_Regional,Nacional,D_Nacional,Internacional,D_Internacional,Tipo_Cobertura
5147010,BOSQUES DE LOS ALMENDROS,LAO,2.123949186,True,LAO,2.123949186,ACD,104.4658295,APO,7.776850978,MDE,225.7619757,Nacional
5147011,CAREPITA CANALUNO,APO,4.700323958,True,LAO,11.56383824,ACD,93.53914516,APO,4.700323958,MDE,236.5062588,Nacional
5147012,SACRAMENTO LA LUCHA,LAO,2.314234226,True,LAO,2.314234226,ACD,103.6216254,APO,6.583473276,MDE,226.5421418,Nacional
5147013,LOS NARANJALES,APO,0.921760241,True,LAO,6.867231822,ACD,97.38024044,APO,0.921760241,MDE,232.6808044,Nacional
5147014,VIJAGUAL,APO,1.331507291,True,LAO,5.833183954,ACD,98.45150409,APO,1.331507291,MDE,231.620127,Nacional
5148000,EL CARMEN DE VIBORAL,MDE,13.14955787,True,7IC,45.52456855,URR,93.04786207,EOH,31.9870139,MDE,13.14955787,Internacional
5148003,AGUAS CLARAS,MDE,11.36382109,True,7IC,41.62873578,URR,89.03320151,EOH,28.70903826,MDE,11.36382109,Internacional
5148005,LA CHAPA,MDE,17.0833405,True,7IC,44.33967828,URR,96.06809384,EOH,35.51866564,MDE,17.0833405,Internacional
5148006,CAMPO ALEGRE,MDE,15.79559143,True,7IC,44.29795263,URR,94.89312295,EOH,34.25341835,MDE,15.79559143,Internacional
5148008,LA AURORA - LAS BRISAS,MDE,13.86244336,True,7IC,46.12052107,URR,93.94456995,EOH,32.81950007,MDE,13.86244336,Internacional
5150000,CAROLINA DEL PRÍNCIPE,7FX,0.863587277,True,7FX,0.863587277,OTU,70.19724109,EOH,65.67076097,MDE,64.31667257,Aeródromo
5154000,CAUCASIA,CAQ,1.041091452,True,7GX,36.07688592,CAQ,1.041091452,MTR,116.7467851,MDE,203.1003502,Regional
5154003,CUTURÚ,EBG,14.71004298,True,9AA,68.5078376,EBG,14.71004298,EJA,133.3651532,MDE,187.388347,Regional
5154006,MARGENTO,CAQ,27.9775947,True,9AA,29.69425032,CAQ,27.9775947,MTR,129.9568998,MDE,214.4397612,Regional
5154008,PALANCA,CAQ,19.92805651,True,9AA,30.77858044,CAQ,19.92805651,MTR,126.551523,MDE,209.8914231,Regional
5154009,PALOMAR,CAQ,24.73378023,True,9AA,32.43878331,CAQ,24.73378023,MTR,130.6664442,MDE,210.2625346,Regional
5154012,SANTA ROSITA,MTB,14.01239898,True,9CQ,47.26586824,MTB,14.01239898,MTR,114.4607964,MDE,195.6827119,Regional
5154020,PUERTO TRIANA,EBG,13.41508294,True,9AA,69.07930242,EBG,13.41508294,EJA,140.4382042,MDE,178.7790955,Regional
5154022,LA ILUSIÓN,CAQ,13.17264366,True,7GX,29.39925721,CAQ,13.17264366,MTR,120.3934679,MDE,209.6893664,Regional
5154023,CACERÍ,EBG,26.41690712,True,9AA,55.33140659,EBG,26.41690712,MTR,150.514358,MDE,190.1218088,Regional
5154024,EL PANDO,CAQ,24.02254676,True,9AA,54.71130056,CAQ,24.02254676,MTR,141.6165345,MDE,185.2790105,Regional
5154025,CAMPO ALEGRE,CAQ,6.880687992,True,9CQ,34.79268313,CAQ,6.880687992,MTR,110.9315534,MDE,205.8935467,Regional
5154026,EL CHINO,CAQ,12.35468933,True,7GX,30.67981444,CAQ,12.35468933,MTR,121.1407786,MDE,208.3695503,Regional
5154027,LA ESMERALDA,CAQ,8.215126104,True,7GX,30.80322438,CAQ,8.215126104,MTR,117.819351,MDE,207.8005719,Regional
5154031,VILLA DEL SOCORRO,CAQ,22.82792442,True,9AA,26.77925969,CAQ,22.82792442,MTR,124.7096076,MDE,214.4091095,Regional
5154032,CASERÍO CONJUNTO CAÑA FISTULA,CAQ,4.194542558,True,7GX,38.10147367,CAQ,4.194542558,MTR,121.400225,MDE,200.5531345,Regional
5154033,PUEBLO NUEVO,CAQ,27.42536256,True,9AA,28.94177982,CAQ,27.42536256,MTR,129.0602387,MDE,214.7780092,Regional
5172000,CHIGORODÓ,IGO,1.227810354,True,IGO,1.227810354,ACD,113.0814992,APO,16.63676768,MDE,217.1995438,Nacional
5172003,BARRANQUILLITA,IGO,12.02638586,True,IGO,12.02638586,ACD,121.1142639,APO,26.99212303,MDE,210.1951819,Nacional
5172007,GUAPÁ CARRETERAS,IGO,15.42017085,True,IGO,15.42017085,ACD,127.3332339,APO,30.53256036,MDE,203.0812722,Nacional
5172013,JURADÓ,IGO,22.61122991,True,IGO,22.61122991,ACD,134.5051396,APO,37.65779549,MDE,196.0020374,Nacional
5172014,CAMPITAS,IGO,3.895122654,True,IGO,3.895122654,ACD,114.2522693,APO,18.78602085,MDE,216.2938946,Nacional
5172015,CHAMPITA SECTOR LA GRANJA,IGO,3.205324617,True,IGO,3.205324617,ACD,114.4503851,APO,18.48158611,MDE,215.9733438,Nacional
5190000,CISNEROS,7FX,30.63828511,True,7FX,30.63828511,OTU,66.69340074,EOH,65.85845944,MDE,55.67533374,Aeródromo
5197000,COCORNÁ,MDE,28.79345949,True,HAC,53.04011299,PBE,96.59110657,EOH,48.2588945,MDE,28.79345949,Internacional
5197005,LA PIÑUELA,MDE,35.51666957,True,HAC,46.99434581,MQU,93.25757915,EOH,54.84265965,MDE,35.51666957,Internacional
5197013,EL MOLINO,MDE,31.89722896,True,HAC,49.82248516,PBE,93.6584075,EOH,51.39936363,MDE,31.89722896,Internacional
5206000,CONCEPCIÓN,MDE,31.42287612,True,7FX,36.92832915,OTU,90.98503508,EOH,41.55697841,MDE,31.42287612,Internacional
5209000,CONCORDIA,EOH,40.0339969,False,7IC,45.34603876,URR,40.49857128,EOH,40.0339969,MDE,55.15055384,Sin cobertura
5209001,EL SOCORRO,URR,35.02828155,True,7IC,50.82333776,URR,35.02828155,EOH,36.07922622,MDE,53.08189814,Nacional
5209006,EL GOLPE,EOH,36.49864334,True,7IC,36.96464554,URR,48.66968858,EOH,36.49864334,MDE,49.43866563,Nacional
5209007,SALAZAR,EOH,40.6789003,False,7IC,44.92057183,URR,41.05485389,EOH,40.6789003,MDE,55.59669208,Sin cobertura
5212000,COPACABANA,EOH,16.84043332,True,7FX,48.28921787,URR,69.83693684,EOH,16.84043332,MDE,22.59049053,Internacional
5212005,EL SALADO,EOH,17.89322743,True,7FX,47.43029574,URR,71.86123255,EOH,17.89322743,MDE,21.68075923,Internacional
5212008,CABUYAL,EOH,15.59284778,True,7FX,49.80102765,URR,70.84209053,EOH,15.59284778,MDE,20.06623899,Internacional
5212017,EL LLANO,EOH,14.74744698,True,7FX,50.40175672,URR,69.01465567,EOH,14.74744698,MDE,21.179317,Internacional
5234000,DABEIBA,FRO,33.50283162,True,FRO,33.50283162,URR,76.04142787,APO,103.158082,MDE,131.3265577,Aeródromo
5234004,SAN JOSÉ DE URAMA,FRO,32.84649143,True,FRO,32.84649143,URR,76.74678059,EOH,107.7215238,MDE,123.8990474,Aeródromo
5234008,ARMENIA - CAMPARRUSIA,FRO,33.2320222,True,FRO,33.2320222,URR,75.73242569,EOH,99.79764355,MDE,115.0811029,Aeródromo
5234010,LAS CRUCES DE URAMA,FRO,33.47545113,True,FRO,33.47545113,URR,77.13139059,APO,105.018356,MDE,127.9661488,Aeródromo
5234012,CHIMIADÓ LLANO GRANDE,MTA,29.40757262,True,MTA,29.40757262,URR,83.92880278,APO,97.03600901,MDE,135.9751626,Aeródromo
5234014,EL BOTÓN,FRO,25.52684408,True,FRO,25.52684408,URR,67.60688483,EOH,107.3707153,MDE,124.90201,Aeródromo
5234017,BETANIA PUENTE NUEVO,FRO,31.65444687,True,FRO,31.65444687,URR,74.31636455,EOH,99.25166217,MDE,114.7170254,Aeródromo
5234018,CARA COLÓN,MTA,31.25488049,True,MTA,31.25488049,URR,79.26326766,APO,100.0231841,MDE,134.137191,Aeródromo
5234019,LA BALSITA,FRO,37.02884552,True,FRO,37.02884552,URR,80.87160547,APO,106.5089778,MDE,125.7169038,Aeródromo
5237000,DONMATÍAS,7FX,28.99384902,True,7FX,28.99384902,URR,84.50091208,EOH,36.59821505,MDE,35.73602892,Internacional
5237001,BELLAVISTA,7FX,20.54603015,True,7FX,20.54603015,OTU,81.79086773,EOH,49.01892719,MDE,44.46411232,Aeródromo
5237003,ARENALES,7FX,20.56665328,True,7FX,20.56665328,OTU,78.73056056,EOH,51.90349091,MDE,46.23836024,Aeródromo
5237004,MONTERA,7FX,24.21864009,True,7FX,24.21864009,OTU,84.27221445,EOH,46.34380609,MDE,40.98991189,Aeródromo
5237005,PRADERA,7FX,23.81709818,True,7FX,23.81709818,OTU,82.20320612,EOH,48.39922598,MDE,42.39824286,Aeródromo
5240000,EBÉJICO,EOH,22.70856906,True,FRO,60.86288126,URR,41.40895805,EOH,22.70856906,MDE,41.97614998,Nacional
5240001,BRASIL,EOH,20.5597742,True,FRO,62.44669088,URR,45.16107624,EOH,20.5597742,MDE,39.3677701,Internacional
5240003,SEVILLA,EOH,22.98543714,True,7IC,61.29156299,URR,39.54759575,EOH,22.98543714,MDE,42.49767026,Nacional
5240008,EL ZARZAL,EOH,20.55591048,True,7IC,61.63749322,URR,42.73519985,EOH,20.55591048,MDE,39.94433697,Internacional
5240011,LA CLARA,EOH,19.92010573,True,7IC,58.79818677,URR,42.34880746,EOH,19.92010573,MDE,39.44136127,Internacional
5240012,FATIMA,EOH,22.59875468,True,FRO,61.23589351,URR,41.05313606,EOH,22.59875468,MDE,41.95229701,Nacional
5250000,EL BAGRE,EBG,1.086401539,True,9AA,81.31382542,EBG,1.086401539,EJA,126.6435759,MDE,173.5922616,Regional
5250002,PUERTO CLAVER,EBG,14.22287892,True,9AA,71.7228411,EBG,14.22287892,EJA,129.282531,BGA,184.8569009,Regional
5250004,PUERTO LÓPEZ,EBG,21.94068171,True,AFI,72.18520742,EBG,21.94068171,EJA,107.7088101,MDE,163.2038245,Regional
5250005,EL REAL,EBG,4.226666852,True,9AA,79.12879223,EBG,4.226666852,EJA,126.6768902,MDE,177.0575342,Regional
5250006,LA CORONA,EBG,15.63933228,True,9AA,83.84291851,EBG,15.63933228,EJA,116.8109756,BGA,173.4376874,Regional
5250007,LAS NEGRITAS,EBG,19.81395109,True,AFI,74.61869998,EBG,19.81395109,EJA,108.8623803,MDE,165.7112138,Regional
5250008,LAS SARDINAS EL PUENTE,EBG,3.856154214,True,AFI,78.92099506,EBG,3.856154214,EJA,125.0843112,MDE,169.8451283,Regional
5250009,SANTA BÁRBARA,EBG,27.62045287,True,7FY,63.2832053,EBG,27.62045287,EJA,133.4492264,BGA,185.2460859,Regional
5250010,MUQUI,EBG,24.87633334,True,7FY,66.80267648,EBG,24.87633334,EJA,130.3453859,BGA,182.8683542,Regional
5250011,BORRACHERA,EBG,8.123801841,True,AFI,79.04196357,EBG,8.123801841,EJA,119.6912995,MDE,170.2257867,Regional
5250012,CAÑO CLARO,EBG,18.44173002,True,AFI,75.19249803,EBG,18.44173002,EJA,110.072865,MDE,166.3387672,Regional
5250013,LOS ALMENDROS,EBG,20.23057662,True,AFI,75.07440107,EBG,20.23057662,EJA,108.2691208,MDE,166.1389486,Regional
5264000,ENTRERRÍOS,7FX,30.62591183,True,7FX,30.62591183,URR,73.80570597,EOH,39.30982702,MDE,45.90960535,Nacional
5266000,ENVIGADO,EOH,5.993239667,True,7IC,43.81152108,URR,64.1903964,EOH,5.993239667,MDE,17.69158534,Internacional
5266001,LAS PALMAS,EOH,10.03807151,True,7IC,42.90321549,URR,70.21244779,EOH,10.03807151,MDE,11.96000305,Internacional
5266005,EL CRISTO,EOH,8.506805546,True,7IC,41.37700617,URR,65.39231724,EOH,8.506805546,MDE,17.33149491,Internacional
5266006,EL CHINGUI  2,EOH,7.963573219,True,7IC,42.0383082,URR,65.60286848,EOH,7.963573219,MDE,16.84039427,Internacional
5266007,LA ÚLTIMA COPA,EOH,8.924084127,True,7IC,41.08881464,URR,65.99631038,EOH,8.924084127,MDE,16.85332624,Internacional
5266008,PARCELACIÓN LA ACUARELA,EOH,9.28470483,True,7IC,44.52185326,URR,70.25596552,EOH,9.28470483,MDE,11.41291367,Internacional
5266009,PARCELACIÓN ALAMOS DEL ESCOBERO,EOH,7.999148174,True,7IC,42.21053391,URR,66.14362942,EOH,7.999148174,MDE,16.2267289,Internacional
5266010,PARCELACIÓN ALDEA DE PALMA VERDE,EOH,10.02929844,True,7IC,42.34695443,URR,69.78727778,EOH,10.02929844,MDE,12.59133967,Internacional
5266011,PARCELACIÓN CONDOMINIO CAMPESTRE SERRANÍA,EOH,9.98222885,True,7IC,44.03901407,URR,70.81419021,EOH,9.98222885,MDE,10.99272163,Internacional
5266012,PARCELACIÓN CASAS BELLO MONTE,EOH,10.76977148,True,7IC,43.23192719,URR,71.30106229,EOH,10.76977148,MDE,10.79586941,Internacional
5266013,PARCELACIÓN FIORE CASAS DE CAMPO,EOH,7.722078168,True,7IC,42.66123262,URR,66.37479834,EOH,7.722078168,MDE,15.82632288,Internacional
5266014,PARCELACIÓN CONJUNTO RESIDENCIAL BELLA TIERRA,EOH,10.14023471,True,7IC,44.28126455,URR,71.10973699,EOH,10.14023471,MDE,10.63602058,Internacional
5266015,PARCELACIÓN ENCENILLOS,EOH,8.419051368,True,7IC,45.59691753,URR,69.76550101,EOH,8.419051368,MDE,11.70604546,Internacional
5266016,PARCELACIÓN ESCOBERO,EOH,9.078357243,True,7IC,41.5792046,URR,67.42407169,EOH,9.078357243,MDE,15.21332636,Internacional
5266017,PARCELACIÓN HACIENDA ARRAYANES,EOH,8.410122825,True,7IC,44.24233525,URR,69.0626798,EOH,8.410122825,MDE,12.66239735,Internacional
5266018,PARCELACIÓN LAS PALMITAS,MDE,9.92854977,True,7IC,43.80126501,URR,71.99692667,EOH,11.13071281,MDE,9.92854977,Internacional
5266019,PARCELACIÓN LEMONT,EOH,9.329077522,True,7IC,42.64826645,URR,69.07351234,EOH,9.329077522,MDE,13.15833717,Internacional
5266020,PARCELACIÓN PRADO LARGO,EOH,9.8251301,True,7IC,43.5784849,URR,70.37945711,EOH,9.8251301,MDE,11.55826646,Internacional
5266021,PARCELACIÓN SAN SEBASTIÁN,EOH,11.47165338,True,7IC,40.85296284,URR,70.51404711,EOH,11.47165338,MDE,12.64292454,Internacional
5266023,PARCELACIÓN URBANIZACIÓN PAPIROS,EOH,10.97666867,True,7IC,42.54151657,URR,71.14064585,EOH,10.97666867,MDE,11.22951283,Internacional
5266024,PARCELACIÓN VERANDA,EOH,10.99617179,True,7IC,41.82429666,URR,70.66774273,EOH,10.99617179,MDE,11.99933805,Internacional
5266025,PARCELACIÓN VILLAS DE LA CANDELARIA,EOH,8.42671342,True,7IC,42.87934692,URR,67.95860275,EOH,8.42671342,MDE,14.16805608,Internacional
5282000,FREDONIA,7IC,18.36263665,True,7IC,18.36263665,URR,68.64462453,EOH,34.0881197,MDE,38.23609447,Internacional
5282002,LOS PALOMOS,7IC,23.08101839,True,7IC,23.08101839,URR,65.03272691,EOH,29.70720369,MDE,35.62604919,Internacional
5282003,MINAS,7IC,22.59294275,True,7IC,22.59294275,URR,63.0565993,EOH,36.52591942,MDE,43.72071446,Nacional
5282004,PUENTE IGLESIAS,7IC,13.19220066,True,7IC,13.19220066,URR,73.11503477,EOH,45.22480618,MDE,48.65480001,Aeródromo
5282005,MARSELLA,7IC,13.67386727,True,7IC,13.67386727,URR,71.94103405,EOH,41.18286952,MDE,44.52131336,Aeródromo
5282008,EL ZANCUDO,7IC,14.33753558,True,7IC,14.33753558,URR,72.26195036,EOH,37.36396281,MDE,39.91182052,Internacional
5284000,FRONTINO,FRO,6.247221503,True,FRO,6.247221503,URR,49.91305073,EOH,85.91683376,MDE,103.6309451,Aeródromo
5284001,CARAUTA,FRO,18.3872165,True,FRO,18.3872165,URR,42.19187339,EOH,93.42054457,MDE,112.4717934,Aeródromo
5284004,MURRI - LA BLANQUITA,FRO,24.53890242,True,FRO,24.53890242,URR,52.58971247,EOH,103.7001253,MDE,122.6167233,Aeródromo
5284005,MUSINGA - TABLADITO,FRO,8.525849829,True,FRO,8.525849829,URR,50.04267435,EOH,91.51423708,MDE,109.676428,Aeródromo
5284006,NUTIBARA,FRO,14.43964224,True,FRO,14.43964224,URR,54.40943169,EOH,97.41724038,MDE,115.5994832,Aeródromo
5284007,PONTÓN,FRO,6.247760895,True,FRO,6.247760895,URR,46.40794898,EOH,80.34100059,MDE,98.0481451,Aeródromo
5284010,SAN LAZARO,FRO,1.699596717,True,FRO,1.699596717,URR,45.5717165,EOH,84.37605193,MDE,102.4735591,Aeródromo
5284012,JENGAMECODA,FRO,20.76838312,True,FRO,20.76838312,URR,45.6565085,EOH,97.24426381,MDE,116.2771399,Aeródromo
5306000,GIRALDO,FRO,21.94788264,True,FRO,21.94788264,URR,44.49665108,EOH,64.95074089,MDE,81.94364245,Aeródromo
5306001,MANGLAR,FRO,22.03369371,True,FRO,22.03369371,URR,45.99480162,EOH,65.93011132,MDE,82.7555682,Aeródromo
5308000,GIRARDOTA,EOH,23.94964444,True,7FX,41.96451766,URR,77.18422682,EOH,23.94964444,MDE,24.03690976,Internacional
5308002,SAN ANDRÉS,EOH,25.87360596,True,7FX,39.82386784,URR,77.86069477,EOH,25.87360596,MDE,26.11292434,Internacional
5308004,LA PALMA,MDE,27.00075768,True,7FX,38.42536241,URR,79.26554156,EOH,27.44660219,MDE,27.00075768,Internacional
5308009,CABILDO,MDE,25.13335097,True,7FX,40.10522185,URR,79.18839196,EOH,26.1384324,MDE,25.13335097,Internacional
5308010,LAS CUCHILLAS,EOH,22.20120542,True,7FX,43.58728062,URR,75.83272401,EOH,22.20120542,MDE,23.0043517,Internacional
5308011,JAMUNDÍ - ESCUELAS,MDE,22.50426128,True,7FX,42.98373346,URR,77.93923283,EOH,23.4952317,MDE,22.50426128,Internacional
5308012,JUAN COJO,EOH,21.51332128,True,7FX,44.45801744,URR,75.81678194,EOH,21.51332128,MDE,22.03823067,Internacional
5308013,LA CALLE,MDE,26.57979538,True,7FX,39.08183841,URR,78.59175041,EOH,26.70146138,MDE,26.57979538,Internacional
5308014,SAN ESTEBAN,EOH,22.81553562,True,7FX,42.48391435,URR,74.63187026,EOH,22.81553562,MDE,25.09943595,Internacional
5308015,EL PARAISO,EOH,23.36639031,True,7FX,41.98957116,URR,75.21920788,EOH,23.36639031,MDE,25.25389636,Internacional
5308016,JAMUNDÍ - RIELES,MDE,22.78025629,True,7FX,42.64076131,URR,78.15547986,EOH,23.83977172,MDE,22.78025629,Internacional
5308017,LOMA DE LOS OCHOA,EOH,24.08708197,True,7FX,41.36713241,URR,76.03283876,EOH,24.08708197,MDE,25.42615761,Internacional
5310000,GÓMEZ PLATA,7FX,9.085545027,True,7FX,9.085545027,OTU,66.52895864,EOH,65.75561108,MDE,61.89254925,Aeródromo
5310001,EL SALTO,7FX,8.651431801,True,7FX,8.651431801,OTU,63.04251744,EOH,73.6205228,MDE,71.692436,Aeródromo
5310002,SAN MATÍAS,7FX,11.93578971,True,7FX,11.93578971,OTU,59.08950181,EOH,75.25279545,MDE,71.96251696,Aeródromo
5310004,VEGA DE BOTERO,7FX,16.90983065,True,7FX,16.90983065,OTU,56.05613616,EOH,75.62264132,MDE,70.39575831,Aeródromo
5313000,GRANADA,MDE,26.48242499,True,HAC,56.34179613,PBE,92.50666113,EOH,45.69763157,MDE,26.48242499,Internacional
5313001,SANTA ANA,MDE,37.00661307,True,HAC,44.77514903,PBE,87.59116422,EOH,56.51390417,MDE,37.00661307,Internacional
5313004,LOS MEDIOS,MDE,37.39187476,True,HAC,46.50522446,PBE,82.7454269,EOH,56.52311311,MDE,37.39187476,Internacional
5315000,GUADALUPE,7FX,11.42478755,True,7FX,11.42478755,OTU,61.86867083,EOH,76.54364942,MDE,75.02540947,Aeródromo
5315002,GUANTEROS,7FX,15.54850153,True,7FX,15.54850153,OTU,58.37653918,EOH,80.66703297,MDE,78.89436931,Aeródromo
5315007,GUADALUPE IV,7FX,14.98571686,True,7FX,14.98571686,OTU,57.54219452,EOH,79.9329637,MDE,77.63668414,Aeródromo
5315008,BARRIO NUEVO,7FX,15.79423637,True,7FX,15.79423637,OTU,56.91419796,EOH,80.75450711,MDE,78.44428951,Aeródromo
5315009,EL MACHETE,7FX,12.72450517,True,7FX,12.72450517,OTU,59.34080127,EOH,77.62915784,MDE,75.37880775,Aeródromo
5318000,GUARNE,MDE,12.79499575,True,7FX,52.39254805,URR,77.47633441,EOH,17.64757516,MDE,12.79499575,Internacional
5318006,CHAPARRAL,MDE,7.838039984,True,7IC,55.64048754,URR,82.8277286,EOH,21.30988446,MDE,7.838039984,Internacional
5318007,SAN IGNACIO,MDE,8.242625352,True,7IC,50.29047818,URR,73.97158484,EOH,12.01854775,MDE,8.242625352,Internacional
5321000,GUATAPÉ,MDE,29.7978665,True,7FX,56.54534852,PBE,86.83217675,EOH,47.34197129,MDE,29.7978665,Internacional
5321001,EL ROBLE,MDE,30.96412189,True,7FX,56.15743704,PBE,85.6544528,EOH,48.38998477,MDE,30.96412189,Internacional
5347000,HELICONIA,EOH,15.98158292,True,7IC,50.31735681,URR,46.89552239,EOH,15.98158292,MDE,34.73520995,Internacional
5347001,ALTO DEL CORRAL,EOH,20.42162345,True,7IC,51.66871018,URR,42.69032691,EOH,20.42162345,MDE,39.13222111,Internacional
5347002,PUEBLITO,EOH,15.62259921,True,7IC,45.67630129,URR,49.69755904,EOH,15.62259921,MDE,32.96347955,Internacional
5347003,LLANOS DE SAN JOSÉ,EOH,18.00030123,True,7IC,55.5467288,URR,43.99617987,EOH,18.00030123,MDE,37.438901,Internacional
5347009,GUAMAL,EOH,17.77311897,True,7IC,45.7192893,URR,48.0114208,EOH,17.77311897,MDE,35.03047223,Internacional
5353000,HISPANIA,7IC,33.70930146,True,7IC,33.70930146,URR,64.15691235,EOH,58.42420643,MDE,67.13908209,Aeródromo
5360000,ITAGÜÍ,EOH,6.239032406,True,7IC,44.06195676,URR,60.7852205,EOH,6.239032406,MDE,21.16257175,Internacional
5360001,LOS GÓMEZ,EOH,3.968662488,True,7IC,46.44328277,URR,60.50779646,EOH,3.968662488,MDE,20.9818692,Internacional
5360003,EL AJIZAL,EOH,3.456432008,True,7IC,46.76655517,URR,60.84333756,EOH,3.456432008,MDE,20.60575995,Internacional
5360006,EL PEDREGAL,EOH,4.559123248,True,7IC,46.26614793,URR,59.87118012,EOH,4.559123248,MDE,21.6587755,Internacional
5360012,EL PORVENIR,EOH,3.028831868,True,7IC,46.86043239,URR,61.56399055,EOH,3.028831868,MDE,19.8655153,Internacional
5360013,EL PROGRESO,EOH,4.661819526,True,7IC,45.87755252,URR,60.28045394,EOH,4.661819526,MDE,21.29363603,Internacional
5360014,LA MARÍA,EOH,6.201654261,True,7IC,45.08655933,URR,59.1551839,EOH,6.201654261,MDE,22.62086164,Internacional
5361000,ITUANGO,ITG,4.400514394,True,ITG,4.400514394,MTB,96.00372006,EOH,107.5085412,MDE,118.1742262,Aeródromo
5361002,EL ARO - BUILÓPOLIS,STR,14.11562622,True,STR,14.11562622,MTB,80.98118424,EOH,114.658948,MDE,121.0728532,Aeródromo
5361003,LA GRANJA,STR,13.116572,True,STR,13.116572,MTB,82.38622395,EOH,119.4607332,MDE,129.0881775,Aeródromo
5361004,PASCUITA,ITG,8.406790317,True,ITG,8.406790317,MTB,90.05231318,EOH,108.185391,MDE,116.9841059,Aeródromo
5361005,SANTA ANA,ITG,15.87528429,True,ITG,15.87528429,URR,97.6328445,EOH,109.223127,MDE,121.4554644,Aeródromo
5361006,SANTA LUCÍA,ITG,19.86576071,True,ITG,19.86576071,MTB,84.64961245,APO,112.7580778,MDE,135.3090445,Aeródromo
5361007,SANTA RITA,STR,1.686273351,True,STR,1.686273351,MTB,75.16897995,EOH,122.2764224,MDE,130.2113263,Aeródromo
5361018,PÍO X,ITG,4.790604464,True,ITG,4.790604464,MTB,94.82607132,EOH,108.7681071,MDE,119.3904684,Aeródromo
5364000,JARDÍN,7IC,30.88562004,True,7IC,30.88562004,URR,88.61191741,EOH,73.72880764,MDE,76.76437756,Aeródromo
5364001,CRISTIANÍA,7IC,33.74470482,True,7IC,33.74470482,URR,83.28613011,EOH,72.78863865,MDE,77.5191734,Aeródromo
5364002,LA ARBOLEDA - LAS MACANAS,7IC,34.91872848,True,7IC,34.91872848,URR,88.12414508,MZL,75.51395577,MDE,80.17384986,Aeródromo
5364006,QUEBRADA BONITA,7IC,30.15341032,True,7IC,30.15341032,URR,90.07233313,MZL,72.60524379,MDE,76.50906571,Aeródromo
5368000,JERICÓ,7IC,20.27035921,True,7IC,20.27035921,URR,71.53424861,EOH,52.52214119,MDE,57.82338865,Aeródromo
5368005,GUACAMAYAL,7IC,19.7637817,True,7IC,19.7637817,URR,71.1531946,EOH,51.48670527,MDE,56.78111125,Aeródromo
5368007,LOS PATIOS,7IC,18.79224341,True,7IC,18.79224341,URR,72.3429008,EOH,51.90898037,MDE,56.78692924,Aeródromo
5376000,LA CEJA,MDE,15.18856146,True,7IC,34.20150705,URR,85.40120234,EOH,27.82372442,MDE,15.18856146,Internacional
5376002,EL TAMBO,MDE,16.73441065,True,7IC,32.53480438,URR,85.29987085,EOH,28.52905661,MDE,16.73441065,Internacional
5376003,SAN JOSÉ,MDE,23.26938785,True,7IC,24.83119738,URR,82.56048251,EOH,30.47446298,MDE,23.26938785,Internacional
5376005,SAN NICOLÁS,MDE,13.0171961,True,7IC,36.11189275,URR,84.74988315,EOH,26.32029975,MDE,13.0171961,Internacional
5376006,SAN JUDAS,MDE,12.77340852,True,7IC,39.24134284,URR,88.49724107,EOH,28.91622311,MDE,12.77340852,Internacional
5376008,TOLEDO,MDE,12.93764327,True,7IC,39.46842269,URR,88.90396823,EOH,29.26353473,MDE,12.93764327,Internacional
5380000,LA ESTRELLA,EOH,9.175193547,True,7IC,43.05469827,URR,57.92205805,EOH,9.175193547,MDE,24.57302588,Internacional
5380007,LA TABLACITA,EOH,11.22574066,True,7IC,39.36997672,URR,60.91133504,EOH,11.22574066,MDE,23.06668377,Internacional
5380008,SAGRADA FAMILIA,EOH,12.22502743,True,7IC,38.2540891,URR,61.43356552,EOH,12.22502743,MDE,23.18300936,Internacional
5380009,SAN JOSÉ - MELEGUINDO,EOH,9.528322498,True,7IC,43.96232098,URR,56.50376087,EOH,9.528322498,MDE,25.8023511,Internacional
5380010,LA RAYA,EOH,13.24053332,True,7IC,37.90978325,URR,60.23196286,EOH,13.24053332,MDE,24.76196272,Internacional
5380011,SAN ISIDRO,EOH,11.80310707,True,7IC,38.5991789,URR,61.52223682,EOH,11.80310707,MDE,22.86454301,Internacional
5380012,TARAPACÁ,EOH,9.078595319,True,7IC,43.78610292,URR,57.1790567,EOH,9.078595319,MDE,25.12026242,Internacional
5380013,SAN MIGUEL,EOH,12.45382986,True,7IC,38.8433102,URR,59.77039916,EOH,12.45382986,MDE,24.6665703,Internacional
5380019,LA BERMEJALA,EOH,11.24132249,True,7IC,40.33336731,URR,59.06176753,EOH,11.24132249,MDE,24.58145366,Internacional
5380021,PEÑAS BLANCAS,EOH,11.73491945,True,7IC,39.66008774,URR,59.44894436,EOH,11.73491945,MDE,24.52883803,Internacional
